id_route,id_aero_dep,id_aero_arr,id_comp
62095,668,691,5461
62096,668,645,5461
62097,668,638,5461
62098,668,364,5461
62099,668,491,5461
62100,668,492,5461
62101,668,708,5461
62102,668,699,5461
62103,668,666,5461
62104,668,460,5461
62105,668,665,5461
62106,668,664,5461
62107,534,668,5461
62108,534,679,5461
62109,691,1739,5461
62110,691,1489,5461
62111,691,668,5461
62112,691,1737,5461
62113,691,679,5461
62114,1665,1657,5461
62115,2922,1489,5461
62116,645,668,5461
62117,355,1489,5461
62118,355,671,5461
62119,355,1737,5461
62120,355,1194,5461
62121,6105,679,5461
62122,2944,1489,5461
62123,2944,492,5461
62124,1735,1553,5461
62125,1735,1539,5461
62126,638,668,5461
62127,1746,492,5461
62128,671,1218,5461
62129,671,636,5461
62130,671,1525,5461
62131,671,1367,5461
62132,671,344,5461
62133,671,1553,5461
62134,671,5562,5461
62135,671,373,5461
62136,671,585,5461
62137,671,355,5461
62138,671,3972,5461
62139,671,492,5461
62140,671,708,5461
62141,671,1561,5461
62142,671,699,5461
62143,671,666,5461
62144,671,1590,5461
62145,671,664,5461
62146,3972,671,5461
62147,3972,3959,5461
62148,3972,679,5461
62149,364,668,5461
62150,1197,1739,5461
62151,1197,1489,5461
62152,1197,1657,5461
62153,1197,1194,5461
62154,1569,304,5461
62155,1569,492,5461
62156,491,668,5461
62157,491,679,5461
62158,492,1739,5461
62159,492,1191,5461
62160,492,1489,5461
62161,492,1652,5461
62162,492,1654,5461
62163,492,1490,5461
62164,492,668,5461
62165,492,2944,5461
62166,492,1746,5461
62167,492,671,5461
62168,492,1569,5461
62169,492,8832,5461
62170,492,1657,5461
62171,492,674,5461
62172,492,1587,5461
62173,492,3953,5461
62174,492,1737,5461
62175,492,1194,5461
62176,492,1662,5461
62177,492,1663,5461
62178,492,1196,5461
62179,492,3959,5461
62180,492,679,5461
62181,492,680,5461
62182,8832,492,5461
62183,8832,664,5461
62184,1229,1489,5461
62185,1229,1652,5461
62186,1229,1657,5461
62187,1229,1194,5461
62188,1229,1663,5461
62189,1606,1489,5461
62190,708,1739,5461
62191,708,1489,5461
62192,708,668,5461
62193,708,671,5461
62194,708,1737,5461
62195,708,679,5461
62196,1524,1489,5461
62197,1524,1657,5461
62198,1561,1489,5461
62199,1561,671,5461
62200,1561,1657,5461
62201,1561,1587,5461
62202,699,1739,5461
62203,699,1489,5461
62204,699,668,5461
62205,699,671,5461
62206,699,674,5461
62207,699,1737,5461
62208,699,679,5461
62209,1657,1517,5461
62210,1657,1218,5461
62211,1657,1525,5461
62212,1657,1538,5461
62213,1657,1501,5461
62214,1657,1367,5461
62215,1657,1553,5461
62216,1657,304,5461
62217,1657,1509,5461
62218,1657,1534,5461
62219,1657,373,5461
62220,1657,8076,5461
62221,1657,585,5461
62222,1657,1665,5461
62223,1657,1197,5461
62224,1657,492,5461
62225,1657,1229,5461
62226,1657,1524,5461
62227,1657,1561,5461
62228,1657,1567,5461
62229,1657,1562,5461
62230,1657,1590,5461
62231,1657,664,5461
62232,1657,1539,5461
62233,1657,1246,5461
62234,1657,1550,5461
62235,1657,1252,5461
62236,1567,1657,5461
62237,674,1218,5461
62238,674,1367,5461
62239,674,5562,5461
62240,674,492,5461
62241,674,699,5461
62242,674,664,5461
62243,1587,1525,5461
62244,1587,1501,5461
62245,1587,1555,5461
62246,1587,492,5461
62247,1587,1561,5461
62248,1587,1590,5461
62249,1587,1539,5461
62250,1562,1657,5461
62251,3953,636,5461
62252,3953,585,5461
62253,3953,492,5461
62254,3953,664,5461
62255,4317,1489,5461
62256,1486,1489,5461
62257,1737,1525,5461
62258,1737,344,5461
62259,1737,304,5461
62260,1737,373,5461
62261,1737,585,5461
62262,1737,3986,5461
62263,1737,691,5461
62264,1737,355,5461
62265,1737,492,5461
62266,1737,708,5461
62267,1737,699,5461
62268,1737,1539,5461
62269,1194,1218,5461
62270,1194,1525,5461
62271,1194,1538,5461
62272,1194,1367,5461
62273,1194,304,5461
62274,1194,373,5461
62275,1194,8076,5461
62276,1194,585,5461
62277,1194,1555,5461
62278,1194,355,5461
62279,1194,1197,5461
62280,1194,492,5461
62281,1194,1229,5461
62282,1194,1246,5461
62283,666,668,5461
62284,666,671,5461
62285,666,676,5461
62286,666,3959,5461
62287,676,666,5461
62288,676,664,5461
62289,1662,1367,5461
62290,1662,373,5461
62291,1662,492,5461
62292,460,668,5461
62293,1590,1489,5461
62294,1590,1652,5461
62295,1590,671,5461
62296,1590,1657,5461
62297,1590,1587,5461
62298,1590,3959,5461
62299,1590,679,5461
62300,665,668,5461
62301,664,1739,5461
62302,664,668,5461
62303,664,671,5461
62304,664,8832,5461
62305,664,1657,5461
62306,664,674,5461
62307,664,3953,5461
62308,664,676,5461
62309,664,3959,5461
62310,664,679,5461
62311,664,680,5461
62312,1539,1652,5461
62313,1539,1735,5461
62314,1539,1657,5461
62315,1539,1587,5461
62316,1539,1737,5461
62317,1539,1663,5461
62318,1663,1218,5461
62319,1663,1525,5461
62320,1663,1538,5461
62321,1663,1367,5461
62322,1663,1553,5461
62323,1663,373,5461
62324,1663,492,5461
62325,1663,1229,5461
62326,1663,1539,5461
62327,1663,1246,5461
62328,1196,492,5461
62329,2988,1489,5461
62330,1246,1652,5461
62331,1246,1657,5461
62332,1246,1194,5461
62333,1246,1663,5461
62334,3959,630,5461
62335,3959,1218,5461
62336,3959,636,5461
62337,3959,1525,5461
62338,3959,1367,5461
62339,3959,5562,5461
62340,3959,373,5461
62341,3959,585,5461
62342,3959,1555,5461
62343,3959,3972,5461
62344,3959,492,5461
62345,3959,666,5461
62346,3959,1590,5461
62347,3959,664,5461
62348,1550,1657,5461
62349,679,1218,5461
62350,679,1525,5461
62351,679,1489,5461
62352,679,1367,5461
62353,679,304,5461
62354,679,5562,5461
62355,679,585,5461
62356,679,1555,5461
62357,679,534,5461
62358,679,691,5461
62359,679,6105,5461
62360,679,3972,5461
62361,679,491,5461
62362,679,492,5461
62363,679,708,5461
62364,679,699,5461
62365,679,1590,5461
62366,679,664,5461
62367,680,1367,5461
62368,680,5562,5461
62369,680,492,5461
62370,680,664,5461
62371,1252,1652,5461
62372,1252,1657,5461
62373,3235,3239,970
62374,3931,3239,970
62375,3213,3222,970
62376,3213,3239,970
62377,3213,3237,970
62378,3215,3239,970
62379,3217,3239,970
62380,3222,3213,970
62381,3222,3224,970
62382,3222,3209,970
62383,3222,3239,970
62384,3224,3222,970
62385,3224,3232,970
62386,3224,3239,970
62387,3209,3213,970
62388,3209,3222,970
62389,3209,3239,970
62390,3232,3224,970
62391,3239,3235,970
62392,3239,3931,970
62393,3239,3213,970
62394,3239,3217,970
62395,3239,3222,970
62396,3239,3224,970
62397,3239,3209,970
62398,3239,3237,970
62399,3237,3213,970
62400,3237,3215,970
62401,3237,3239,970
62402,248,273,4292
62403,1120,1165,4292
62404,302,1165,4292
62405,883,897,4292
62406,883,1165,4292
62407,1177,1180,4292
62408,1177,1165,4292
62409,897,883,4292
62410,897,970,4292
62411,2188,1165,4292
62412,2188,1145,4292
62413,1187,1165,4292
62414,1701,1165,4292
62415,813,1165,4292
62416,1180,1177,4292
62417,1180,1165,4292
62418,1173,1165,4292
62419,1165,1120,4292
62420,1165,302,4292
62421,1165,883,4292
62422,1165,1177,4292
62423,1165,2188,4292
62424,1165,1187,4292
62425,1165,1701,4292
62426,1165,813,4292
62427,1165,1180,4292
62428,1165,1173,4292
62429,1165,1166,4292
62430,1165,970,4292
62431,1165,273,4292
62432,1165,1145,4292
62433,1165,4059,4292
62434,1166,1165,4292
62435,970,897,4292
62436,970,1165,4292
62437,273,248,4292
62438,273,1165,4292
62439,1145,2188,4292
62440,1145,1165,4292
62441,4059,1165,4292
62442,532,636,5439
62443,532,666,5439
62444,630,636,5439
62445,632,4325,5439
62446,632,649,5439
62447,632,653,5439
62448,632,5588,5439
62449,632,663,5439
62450,632,4328,5439
62451,631,635,5439
62452,631,641,5439
62453,631,663,5439
62454,636,532,5439
62455,636,630,5439
62456,636,634,5439
62457,636,635,5439
62458,636,4389,5439
62459,636,643,5439
62460,636,645,5439
62461,636,4345,5439
62462,636,638,5439
62463,636,647,5439
62464,636,651,5439
62465,636,659,5439
62466,636,5586,5439
62467,636,666,5439
62468,636,663,5439
62469,636,664,5439
62470,637,4350,5439
62471,637,4325,5439
62472,637,4327,5439
62473,637,5589,5439
62474,637,4328,5439
62475,634,636,5439
62476,634,5582,5439
62477,634,644,5439
62478,634,662,5439
62479,634,665,5439
62480,635,631,5439
62481,635,636,5439
62482,635,634,5439
62483,635,641,5439
62484,635,5580,5439
62485,635,652,5439
62486,635,5582,5439
62487,635,4349,5439
62488,635,5584,5439
62489,635,4252,5439
62490,635,662,5439
62491,635,5587,5439
62492,635,663,5439
62493,635,665,5439
62494,4350,637,5439
62495,4350,4325,5439
62496,4350,4327,5439
62497,4350,4328,5439
62498,609,645,5439
62499,609,638,5439
62500,609,651,5439
62501,609,664,5439
62502,641,631,5439
62503,641,635,5439
62504,641,663,5439
62505,641,665,5439
62506,4389,636,5439
62507,4389,644,5439
62508,643,636,5439
62509,643,4389,5439
62510,643,4345,5439
62511,643,647,5439
62512,643,644,5439
62513,687,644,5439
62514,646,4325,5439
62515,646,663,5439
62516,645,636,5439
62517,645,609,5439
62518,4325,632,5439
62519,4325,4350,5439
62520,4325,646,5439
62521,4325,4326,5439
62522,4325,4327,5439
62523,4325,5588,5439
62524,4325,663,5439
62525,4345,636,5439
62526,4345,643,5439
62527,4345,644,5439
62528,4345,5586,5439
62529,4326,4350,5439
62530,4326,4325,5439
62531,4326,4327,5439
62532,649,632,5439
62533,649,653,5439
62534,649,663,5439
62535,649,5589,5439
62536,649,4328,5439
62537,638,636,5439
62538,638,609,5439
62539,638,666,5439
62540,638,665,5439
62541,647,636,5439
62542,647,651,5439
62543,647,666,5439
62544,647,665,5439
62545,653,663,5439
62546,5580,635,5439
62547,5580,5584,5439
62548,5580,5587,5439
62549,4327,632,5439
62550,4327,4350,5439
62551,4327,4325,5439
62552,4327,4326,5439
62553,4327,4328,5439
62554,652,635,5439
62555,652,5582,5439
62556,652,5581,5439
62557,652,662,5439
62558,652,665,5439
62559,651,636,5439
62560,651,609,5439
62561,651,647,5439
62562,5582,635,5439
62563,5582,652,5439
62564,5582,5583,5439
62565,5582,665,5439
62566,521,666,5439
62567,4349,635,5439
62568,644,634,5439
62569,644,4389,5439
62570,644,643,5439
62571,644,687,5439
62572,644,4345,5439
62573,644,656,5439
62574,644,5585,5439
62575,644,5586,5439
62576,644,662,5439
62577,5581,652,5439
62578,5581,5583,5439
62579,5581,665,5439
62580,5584,635,5439
62581,5584,5580,5439
62582,656,644,5439
62583,5583,5582,5439
62584,5583,5581,5439
62585,5583,665,5439
62586,5585,644,5439
62587,5585,5586,5439
62588,659,636,5439
62589,4252,631,5439
62590,4252,635,5439
62591,4252,5587,5439
62592,4252,663,5439
62593,5586,636,5439
62594,5586,4345,5439
62595,5586,644,5439
62596,5586,5585,5439
62597,5588,4325,5439
62598,5588,663,5439
62599,662,634,5439
62600,662,635,5439
62601,662,644,5439
62602,662,665,5439
62603,666,532,5439
62604,666,636,5439
62605,666,643,5439
62606,666,638,5439
62607,666,647,5439
62608,666,521,5439
62609,666,664,5439
62610,5587,635,5439
62611,5587,5580,5439
62612,5587,4252,5439
62613,663,632,5439
62614,663,631,5439
62615,663,636,5439
62616,663,635,5439
62617,663,641,5439
62618,663,646,5439
62619,663,4325,5439
62620,663,649,5439
62621,663,653,5439
62622,663,4252,5439
62623,663,5588,5439
62624,663,665,5439
62625,663,4328,5439
62626,665,634,5439
62627,665,635,5439
62628,665,641,5439
62629,665,638,5439
62630,665,647,5439
62631,665,652,5439
62632,665,5582,5439
62633,665,5581,5439
62634,665,5583,5439
62635,665,662,5439
62636,665,663,5439
62637,665,664,5439
62638,664,636,5439
62639,664,609,5439
62640,664,666,5439
62641,664,665,5439
62642,5589,637,5439
62643,5589,649,5439
62644,5589,4328,5439
62645,4328,632,5439
62646,4328,637,5439
62647,4328,4325,5439
62648,4328,649,5439
62649,4328,4327,5439
62650,4328,663,5439
62651,4328,5589,5439
62652,5485,6789,5399
62653,5488,188,5399
62654,5502,7252,5399
62655,5503,6789,5399
62656,5503,94,5399
62657,5503,5473,5399
62658,6789,5485,5399
62659,6789,5503,5399
62660,6789,5474,5399
62661,5492,5461,5399
62662,5492,7252,5399
62663,94,5503,5399
62664,94,202,5399
62665,94,8217,5399
62666,5461,5492,5399
62667,5461,188,5399
62668,7252,5502,5399
62669,7252,5492,5399
62670,188,5488,5399
62671,188,5461,5399
62672,202,94,5399
62673,8217,94,5399
62674,5474,6789,5399
62675,5474,5473,5399
62676,5473,5503,5399
62677,5473,5474,5399
62678,2900,2899,16149
62679,2897,1762,16149
62680,2877,2881,16149
62681,2877,2899,16149
62682,2903,2899,16149
62683,2898,2899,16149
62684,6079,2891,16149
62685,6079,2899,16149
62686,2881,2877,16149
62687,4249,2899,16149
62688,6460,4249,16149
62689,6460,2899,16149
62690,1762,2897,16149
62691,1762,2899,16149
62692,2891,6079,16149
62693,2891,2899,16149
62694,2899,2900,16149
62695,2899,2877,16149
62696,2899,2903,16149
62697,2899,2898,16149
62698,2899,6079,16149
62699,2899,4249,16149
62700,2899,6460,16149
62701,2899,1762,16149
62702,2899,2891,16149
62703,4019,3849,4547
62704,4019,3502,4547
62705,4019,3751,4547
62706,4019,3566,4547
62707,4019,3877,4547
62708,4019,3484,4547
62709,4019,3458,4547
62710,4019,3747,4547
62711,4019,3453,4547
62712,4019,3720,4547
62713,4019,3462,4547
62714,4019,3731,4547
62715,4019,3577,4547
62716,3864,3849,4547
62717,3864,3533,4547
62718,3864,3877,4547
62719,3864,3878,4547
62720,3864,3747,4547
62721,3864,3646,4547
62722,3840,3502,4547
62723,3840,3751,4547
62724,3840,3877,4547
62725,3682,2895,4547
62726,3682,3673,4547
62727,3682,3825,4547
62728,3682,3448,4547
62729,3682,3849,4547
62730,3682,4112,4547
62731,3682,3806,4547
62732,3682,3759,4547
62733,3682,1852,4547
62734,3682,3627,4547
62735,3682,3520,4547
62736,3682,3751,4547
62737,3682,3645,4547
62738,3682,3533,4547
62739,3682,3566,4547
62740,3682,3585,4547
62741,3682,3712,4547
62742,3682,3877,4547
62743,3682,3484,4547
62744,3682,3697,4547
62745,3682,1780,4547
62746,3682,3458,4547
62747,3682,3878,4547
62748,3682,3747,4547
62749,3682,3717,4547
62750,3682,3858,4547
62751,3682,3861,4547
62752,3682,1953,4547
62753,3682,3863,4547
62754,3682,3611,4547
62755,3682,3722,4547
62756,3682,3752,4547
62757,3682,3462,4547
62758,3682,3570,4547
62759,3682,1760,4547
62760,3682,3626,4547
62761,3682,3608,4547
62762,3682,3793,4547
62763,3682,3731,4547
62764,3682,3621,4547
62765,3682,4014,4547
62766,3682,3469,4547
62767,3682,2890,4547
62768,3682,3678,4547
62769,3682,3646,4547
62770,2895,3682,4547
62771,3673,3682,4547
62772,3673,3690,4547
62773,3673,3849,4547
62774,3673,3502,4547
62775,3673,3520,4547
62776,3673,3751,4547
62777,3673,3559,4547
62778,3673,3494,4547
62779,3673,3533,4547
62780,3673,3566,4547
62781,3673,3560,4547
62782,3673,3877,4547
62783,3673,3484,4547
62784,3673,3829,4547
62785,3673,3878,4547
62786,3673,3747,4547
62787,3673,3861,4547
62788,3673,3453,4547
62789,3673,3462,4547
62790,3673,3731,4547
62791,3673,3748,4547
62792,3673,3646,4547
62793,3825,3682,4547
62794,3825,3849,4547
62795,3825,3751,4547
62796,3825,3533,4547
62797,3825,3877,4547
62798,3825,3878,4547
62799,3825,3747,4547
62800,3825,3793,4547
62801,3825,3646,4547
62802,3811,3849,4547
62803,3811,3502,4547
62804,3811,3566,4547
62805,3811,3877,4547
62806,3811,3878,4547
62807,3811,3747,4547
62808,3811,3646,4547
62809,6962,3502,4547
62810,6962,3566,4547
62811,6962,3747,4547
62812,3690,3673,4547
62813,3690,3448,4547
62814,3690,3849,4547
62815,3690,3806,4547
62816,3690,3486,4547
62817,3690,3759,4547
62818,3690,3751,4547
62819,3690,3645,4547
62820,3690,7669,4547
62821,3690,3494,4547
62822,3690,3533,4547
62823,3690,4034,4547
62824,3690,3566,4547
62825,3690,3712,4547
62826,3690,3877,4547
62827,3690,3484,4547
62828,3690,3697,4547
62829,3690,3458,4547
62830,3690,3878,4547
62831,3690,3747,4547
62832,3690,3861,4547
62833,3690,3752,4547
62834,3690,3462,4547
62835,3690,3570,4547
62836,3690,3564,4547
62837,3690,3626,4547
62838,3690,3731,4547
62839,3690,3621,4547
62840,3690,3678,4547
62841,3690,3646,4547
62842,3495,3751,4547
62843,3495,3467,4547
62844,3495,3877,4547
62845,3495,3453,4547
62846,3495,3462,4547
62847,3448,3682,4547
62848,3448,3690,4547
62849,3448,3849,4547
62850,3448,4112,4547
62851,3448,3751,4547
62852,3448,3566,4547
62853,3448,3458,4547
62854,3448,3878,4547
62855,3448,3747,4547
62856,3448,3717,4547
62857,3448,3678,4547
62858,3820,3849,4547
62859,3820,3533,4547
62860,3820,3877,4547
62861,3820,3878,4547
62862,3820,3747,4547
62863,3820,3462,4547
62864,3820,3646,4547
62865,3644,3751,4547
62866,3644,3877,4547
62867,3644,3453,4547
62868,3644,3462,4547
62869,3644,3748,4547
62870,3644,3817,4547
62871,3849,4019,4547
62872,3849,3864,4547
62873,3849,3682,4547
62874,3849,3673,4547
62875,3849,3825,4547
62876,3849,3811,4547
62877,3849,3690,4547
62878,3849,3448,4547
62879,3849,3820,4547
62880,3849,3806,4547
62881,3849,3486,4547
62882,3849,3876,4547
62883,3849,3759,4547
62884,3849,3627,4547
62885,3849,3751,4547
62886,3849,3645,4547
62887,3849,7669,4547
62888,3849,3533,4547
62889,3849,4089,4547
62890,3849,3685,4547
62891,3849,4034,4547
62892,3849,3566,4547
62893,3849,3585,4547
62894,3849,3857,4547
62895,3849,3712,4547
62896,3849,3877,4547
62897,3849,3484,4547
62898,3849,3660,4547
62899,3849,3458,4547
62900,3849,3878,4547
62901,3849,3747,4547
62902,3849,3473,4547
62903,3849,4011,4547
62904,3849,3717,4547
62905,3849,3861,4547
62906,3849,3863,4547
62907,3849,3611,4547
62908,3849,3722,4547
62909,3849,3462,4547
62910,3849,3570,4547
62911,3849,3641,4547
62912,3849,3862,4547
62913,3849,3626,4547
62914,3849,3622,4547
62915,3849,3793,4547
62916,3849,3731,4547
62917,3849,3621,4547
62918,3849,4014,4547
62919,3849,3577,4547
62920,3849,2890,4547
62921,3849,3536,4547
62922,3849,3678,4547
62923,3849,3646,4547
62924,4112,3682,4547
62925,4112,3448,4547
62926,4112,3751,4547
62927,4112,3697,4547
62928,4112,3878,4547
62929,4112,3646,4547
62930,3806,3690,4547
62931,3806,3849,4547
62932,3806,3566,4547
62933,3806,3747,4547
62934,3486,3690,4547
62935,3486,3849,4547
62936,3486,3877,4547
62937,3486,3747,4547
62938,3876,3849,4547
62939,3876,3566,4547
62940,3876,3878,4547
62941,3876,3747,4547
62942,3759,3682,4547
62943,3759,3690,4547
62944,3759,3849,4547
62945,3759,3751,4547
62946,3759,3533,4547
62947,3759,3877,4547
62948,3759,3878,4547
62949,3759,3747,4547
62950,3759,3462,4547
62951,3759,3793,4547
62952,3759,3678,4547
62953,3759,3646,4547
62954,3744,3566,4547
62955,1852,3682,4547
62956,3502,4019,4547
62957,3502,3840,4547
62958,3502,3673,4547
62959,3502,3811,4547
62960,3502,6962,4547
62961,3502,3559,4547
62962,3502,3566,4547
62963,3502,3560,4547
62964,3502,3457,4547
62965,3502,3829,4547
62966,3502,3660,4547
62967,3502,3652,4547
62968,3502,3458,4547
62969,3502,3861,4547
62970,3502,3863,4547
62971,3502,3621,4547
62972,3502,3678,4547
62973,3502,3855,4547
62974,3627,3682,4547
62975,3627,3849,4547
62976,3627,3751,4547
62977,3627,3878,4547
62978,3627,3646,4547
62979,3520,3682,4547
62980,3520,3673,4547
62981,3520,3566,4547
62982,3520,3458,4547
62983,3520,3717,4547
62984,3520,3793,4547
62985,3520,3678,4547
62986,3751,4019,4547
62987,3751,3840,4547
62988,3751,3682,4547
62989,3751,3673,4547
62990,3751,3825,4547
62991,3751,3690,4547
62992,3751,3495,4547
62993,3751,3448,4547
62994,3751,3644,4547
62995,3751,3849,4547
62996,3751,4112,4547
62997,3751,3759,4547
62998,3751,3627,4547
62999,3751,3645,4547
63000,3751,3494,4547
63001,3751,3533,4547
63002,3751,3467,4547
63003,3751,3685,4547
63004,3751,3566,4547
63005,3751,3714,4547
63006,3751,3585,4547
63007,3751,3712,4547
63008,3751,3877,4547
63009,3751,3484,4547
63010,3751,3697,4547
63011,3751,3458,4547
63012,3751,3878,4547
63013,3751,3747,4547
63014,3751,3717,4547
63015,3751,3858,4547
63016,3751,3861,4547
63017,3751,3453,4547
63018,3751,3863,4547
63019,3751,3454,4547
63020,3751,3734,4547
63021,3751,3720,4547
63022,3751,3752,4547
63023,3751,3462,4547
63024,3751,3570,4547
63025,3751,3626,4547
63026,3751,3807,4547
63027,3751,3731,4547
63028,3751,3621,4547
63029,3751,4014,4547
63030,3751,3577,4547
63031,3751,3469,4547
63032,3751,3748,4547
63033,3751,3536,4547
63034,3751,3817,4547
63035,3751,3867,4547
63036,3751,3678,4547
63037,3751,3646,4547
63038,3751,3855,4547
63039,3751,3636,4547
63040,3670,3793,4547
63041,3729,3877,4547
63042,3729,3747,4547
63043,3645,3682,4547
63044,3645,3690,4547
63045,3645,3849,4547
63046,3645,3751,4547
63047,3645,3877,4547
63048,3645,3747,4547
63049,3645,3462,4547
63050,3645,3678,4547
63051,7669,3690,4547
63052,7669,3849,4547
63053,7669,3566,4547
63054,7669,3678,4547
63055,3559,3673,4547
63056,3559,3502,4547
63057,3559,3566,4547
63058,3559,3877,4547
63059,3559,3484,4547
63060,3559,3462,4547
63061,3559,3621,4547
63062,3494,3673,4547
63063,3494,3690,4547
63064,3494,3751,4547
63065,3494,3566,4547
63066,3494,3747,4547
63067,3494,3861,4547
63068,3494,3462,4547
63069,3494,3678,4547
63070,3875,3878,4547
63071,3875,3861,4547
63072,3875,3646,4547
63073,3533,3864,4547
63074,3533,3682,4547
63075,3533,3673,4547
63076,3533,3825,4547
63077,3533,3690,4547
63078,3533,3820,4547
63079,3533,3849,4547
63080,3533,3759,4547
63081,3533,3751,4547
63082,3533,3566,4547
63083,3533,3585,4547
63084,3533,3857,4547
63085,3533,3712,4547
63086,3533,3877,4547
63087,3533,3458,4547
63088,3533,3747,4547
63089,3533,3717,4547
63090,3533,3861,4547
63091,3533,3752,4547
63092,3533,3462,4547
63093,3533,3570,4547
63094,3533,3641,4547
63095,3533,3626,4547
63096,3533,2890,4547
63097,3533,3678,4547
63098,3533,3646,4547
63099,4089,3849,4547
63100,4089,3877,4547
63101,4089,3878,4547
63102,4089,3646,4547
63103,3467,3495,4547
63104,3467,3751,4547
63105,3467,3877,4547
63106,3467,3453,4547
63107,3467,3462,4547
63108,3685,3849,4547
63109,3685,3751,4547
63110,3685,3878,4547
63111,3685,3678,4547
63112,3685,3646,4547
63113,4034,3690,4547
63114,4034,3849,4547
63115,4034,3566,4547
63116,4034,3747,4547
63117,3566,4019,4547
63118,3566,3682,4547
63119,3566,3673,4547
63120,3566,3811,4547
63121,3566,6962,4547
63122,3566,3690,4547
63123,3566,3448,4547
63124,3566,3849,4547
63125,3566,3806,4547
63126,3566,3876,4547
63127,3566,3744,4547
63128,3566,3502,4547
63129,3566,3520,4547
63130,3566,3751,4547
63131,3566,7669,4547
63132,3566,3559,4547
63133,3566,3494,4547
63134,3566,3533,4547
63135,3566,4034,4547
63136,3566,3560,4547
63137,3566,3585,4547
63138,3566,3580,4547
63139,3566,3712,4547
63140,3566,3877,4547
63141,3566,3484,4547
63142,3566,3697,4547
63143,3566,3660,4547
63144,3566,3652,4547
63145,3566,3458,4547
63146,3566,3878,4547
63147,3566,3747,4547
63148,3566,3473,4547
63149,3566,3861,4547
63150,3566,3453,4547
63151,3566,3863,4547
63152,3566,3462,4547
63153,3566,3570,4547
63154,3566,3564,4547
63155,3566,3626,4547
63156,3566,3731,4547
63157,3566,3621,4547
63158,3566,3867,4547
63159,3566,3678,4547
63160,3566,3646,4547
63161,3566,3855,4547
63162,3560,3673,4547
63163,3560,3502,4547
63164,3560,3566,4547
63165,3560,3621,4547
63166,3714,3751,4547
63167,3714,3747,4547
63168,3457,3502,4547
63169,3457,3877,4547
63170,3457,3747,4547
63171,3585,3682,4547
63172,3585,3849,4547
63173,3585,3751,4547
63174,3585,3533,4547
63175,3585,3566,4547
63176,3585,3877,4547
63177,3585,3458,4547
63178,3585,3878,4547
63179,3585,3462,4547
63180,3585,3793,4547
63181,3585,3646,4547
63182,3857,3849,4547
63183,3857,3533,4547
63184,3857,3878,4547
63185,3857,3722,4547
63186,3857,3646,4547
63187,3580,3566,4547
63188,3580,3878,4547
63189,3580,3747,4547
63190,3712,3682,4547
63191,3712,3690,4547
63192,3712,3849,4547
63193,3712,3751,4547
63194,3712,3533,4547
63195,3712,3566,4547
63196,3712,3877,4547
63197,3712,3747,4547
63198,3877,4019,4547
63199,3877,3864,4547
63200,3877,3840,4547
63201,3877,3682,4547
63202,3877,3673,4547
63203,3877,3825,4547
63204,3877,3811,4547
63205,3877,3690,4547
63206,3877,3495,4547
63207,3877,3820,4547
63208,3877,3644,4547
63209,3877,3849,4547
63210,3877,3486,4547
63211,3877,3759,4547
63212,3877,3751,4547
63213,3877,3729,4547
63214,3877,3645,4547
63215,3877,3559,4547
63216,3877,3533,4547
63217,3877,4089,4547
63218,3877,3467,4547
63219,3877,3566,4547
63220,3877,3457,4547
63221,3877,3585,4547
63222,3877,3712,4547
63223,3877,3484,4547
63224,3877,3829,4547
63225,3877,3660,4547
63226,3877,3652,4547
63227,3877,3458,4547
63228,3877,3878,4547
63229,3877,3747,4547
63230,3877,3717,4547
63231,3877,3861,4547
63232,3877,3453,4547
63233,3877,3863,4547
63234,3877,3454,4547
63235,3877,3734,4547
63236,3877,3720,4547
63237,3877,3752,4547
63238,3877,3462,4547
63239,3877,3570,4547
63240,3877,3626,4547
63241,3877,3807,4547
63242,3877,3731,4547
63243,3877,3621,4547
63244,3877,4014,4547
63245,3877,3577,4547
63246,3877,3469,4547
63247,3877,3748,4547
63248,3877,3536,4547
63249,3877,3817,4547
63250,3877,3867,4547
63251,3877,3678,4547
63252,3877,3646,4547
63253,3877,3855,4547
63254,3877,3636,4547
63255,3484,4019,4547
63256,3484,3682,4547
63257,3484,3673,4547
63258,3484,3690,4547
63259,3484,3849,4547
63260,3484,3751,4547
63261,3484,3559,4547
63262,3484,3566,4547
63263,3484,3877,4547
63264,3484,3458,4547
63265,3484,3747,4547
63266,3484,3717,4547
63267,3484,3861,4547
63268,3484,3453,4547
63269,3484,3462,4547
63270,3484,3807,4547
63271,3484,3621,4547
63272,3484,3469,4547
63273,3484,3748,4547
63274,3484,3536,4547
63275,3484,3817,4547
63276,3484,3678,4547
63277,3484,3636,4547
63278,3829,3673,4547
63279,3829,3502,4547
63280,3829,3877,4547
63281,3697,3682,4547
63282,3697,3690,4547
63283,3697,4112,4547
63284,3697,3751,4547
63285,3697,3566,4547
63286,3697,3747,4547
63287,3697,3717,4547
63288,3697,3678,4547
63289,3660,3849,4547
63290,3660,3502,4547
63291,3660,3566,4547
63292,3660,3877,4547
63293,3660,3747,4547
63294,3660,3462,4547
63295,3652,3502,4547
63296,3652,3566,4547
63297,3652,3877,4547
63298,1780,3682,4547
63299,3458,4019,4547
63300,3458,3682,4547
63301,3458,3690,4547
63302,3458,3448,4547
63303,3458,3849,4547
63304,3458,3502,4547
63305,3458,3520,4547
63306,3458,3751,4547
63307,3458,3533,4547
63308,3458,3566,4547
