id_aero,nom_aero,ville_aero,pays_aero,gmt_aero
2773,Johan Adolf Pengel International Airport,Zandery,Suriname,-3
2774,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3
2775,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,-3
2776,Huancabamba Airport,Huancabamba,Peru,-5
2777,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,-5
2778,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,Peru,-5
2780,Iberia Airport,Iberia,Peru,-5
2781,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,-5
2782,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,-5
2783,Puerto Esperanza Airport,Puerto Esperanza,Peru,-5
2784,Cesar Torke Podesta Airport,Moquegua,Peru,-5
2785,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,-5
2786,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,-5
2787,Andahuaylas Airport,Andahuaylas,Peru,-5
2788,Comandante FAP German Arias Graziani Airport,Anta,Peru,-5
2789,Jorge Chávez International Airport,Lima,Peru,-5
2790,Juanjui Airport,Juanjui,Peru,-5
2791,Francisco Carle Airport,Jauja,Peru,-5
2792,Inca Manco Capac International Airport,Juliaca,Peru,-5
2794,Ilo Airport,Ilo,Peru,-5
2795,Las Palmas Air Base,Las Palmas,Peru,-5
2796,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,-5
2797,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,-5
2799,Collique Airport,Collique,Peru,-5
2800,Chachapoyas Airport,Chachapoyas,Peru,-5
2801,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,-5
2802,Rodríguez Ballón International Airport,Arequipa,Peru,-5
2803,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,-5
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-5
2805,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,-5
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,-5
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-5
2808,Padre Aldamiz International Airport,Puerto Maldonado,Peru,-5
2809,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,-5
2810,Capitan Montes Airport,Talara,Peru,-5
2812,Alejandro Velasco Astete International Airport,Cuzco,Peru,-5
2813,Angel S Adami Airport,Montevideo,Uruguay,-3
2814,Santa Bernardina International Airport,Durazno,Uruguay,-3
2816,Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,-3
2817,Nueva Hesperides International Airport,Salto,Uruguay,-3
2818,Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,-4
2819,Anaco Airport,Anaco,Venezuela,-4
2820,San Fernando de Atabapo Airport,San Fernando Deatabapo,Venezuela,-4
2821,General José Antonio Anzoategui International Airport,Barcelona,Venezuela,-4
2822,Barinas Airport,Barinas,Venezuela,-4
2823,El Libertador Airbase,Maracaibo,Venezuela,-4
2824,Barquisimeto International Airport,Barquisimeto,Venezuela,-4
2826,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,Venezuela,-4
2827,Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,-4
2828,San Carlos Airport,San Carlos,Venezuela,-4
2829,Calabozo Airport,Calabozo,Venezuela,-4
2830,Canaima Airport,Canaima,Venezuela,-4
2831,Carora Airport,Carora,Venezuela,-4
2832,General Francisco Bermúdez Airport,Carupano,Venezuela,-4
2833,José Leonardo Chirinos Airport,Coro,Venezuela,-4
2834,Oscar Machado Zuluaga Airport,Caracas,Venezuela,-4
2835,Cumaná (Antonio José de Sucre) Airport,Cumana,Venezuela,-4
2836,Capitán Manuel Ríos Airbase,Carrizal,Venezuela,-4
2837,El Dorado Airport,El Dorado,Venezuela,-4
2838,Elorza Airport,Elorza,Venezuela,-4
2839,Guasdalito Airport,Guasdualito,Venezuela,-4
2840,Guiria Airport,Guiria,Venezuela,-4
2841,Guanare Airport,Guanare,Venezuela,-4
2842,Higuerote Airport,Higuerote,Venezuela,-4
2843,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,-4
2844,Josefa Camejo International Airport,Paraguana,Venezuela,-4
2845,San Juan de Los Morros Airport,San Juan De Los Morros,Venezuela,-4
2846,La Fria Airport,La Fria,Venezuela,-4
2847,La Orchila Airport,La Orchila,Venezuela,-4
2848,La Chinita International Airport,Maracaibo,Venezuela,-4
2849,Alberto Carnevalli Airport,Merida,Venezuela,-4
2850,Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,-4
2851,Simón Bolívar International Airport,Caracas,Venezuela,-4
2852,Maturín Airport,Maturin,Venezuela,-4
2853,Cacique Aramare Airport,Puerto Ayacucho,Venezuela,-4
2854,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,-4
2855,Paramillo Airport,San Cristobal,Venezuela,-4
2856,General Manuel Carlos Piar International Airport,Guayana,Venezuela,-4
2857,Palmarito Airport,Palmarito,Venezuela,-4
2858,San Antonio Del Tachira Airport,San Antonio,Venezuela,-4
2859,Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,-4
2860,Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,-4
2861,Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,-4
2862,Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,-4
2863,San Fernando De Apure Airport,San Fernando De Apure,Venezuela,-4
2864,San Tomé Airport,San Tome,Venezuela,-4
2865,Santa Bárbara del Zulia Airport,Santa Barbara,Venezuela,-4
2866,Tucupita Airport,Tucupita,Venezuela,-4
2867,Tumeremo Airport,Tumeremo,Venezuela,-4
2868,Arturo Michelena International Airport,Valencia,Venezuela,-4
2870,Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,-4
2871,Valle de La Pascua Airport,Valle De La Pascua,Venezuela,-4
2872,Linden Airport,Linden,Guyana,-4
2873,Lethem Airport,Lethem,Guyana,-4
2874,V.C. Bird International Airport,Antigua,Antigua and Barbuda,-4
2875,Sir Grantley Adams International Airport,Bridgetown,Barbados,-4
2876,Canefield Airport,Canefield,Dominica,-4
2877,Douglas-Charles Airport,Dominica,Dominica,-4
2878,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,-4
2879,L'Espérance Airport,St. Martin,Guadeloupe,-4
2881,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,-4
2882,Point Salines International Airport,Point Salines,Grenada,-4
2883,Cyril E. King Airport,St. Thomas,Virgin Islands,-4
2884,Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,-4
2885,Rafael Hernandez Airport,Aguadilla,Puerto Rico,-4
2886,Diego Jimenez Torres Airport,Fajardo,Puerto Rico,-4
2887,Fernando Luis Ribas Dominicci Airport,San Juan,Puerto Rico,-4
2888,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4
2889,Mercedita Airport,Ponce,Puerto Rico,-4
2890,Luis Munoz Marin International Airport,San Juan,Puerto Rico,-4
2891,Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,-4
2893,George F. L. Charles Airport,Castries,Saint Lucia,-4
2894,Hewanorra International Airport,Hewandorra,Saint Lucia,-4
2895,Queen Beatrix International Airport,Oranjestad,Aruba,-4
2896,Flamingo International Airport,Kralendijk,Netherlands Antilles,-4
2897,Hato International Airport,Willemstad,Netherlands Antilles,-4
2898,F. D. Roosevelt Airport,Oranjestad,Netherlands Antilles,-4
2899,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,-4
2900,Clayton J Lloyd International Airport,The Valley,Anguilla,-4
2901,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4
2902,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4
2903,Terrance B. Lettsome International Airport,Tortola,British Virgin Islands,-4
2905,Canouan Airport,Canouan Island,Saint Vincent and the Grenadines,-4
2906,Mustique Airport,Mustique,Saint Vincent and the Grenadines,-4
2907,Argyle International Airport,Kingstown,Saint Vincent and the Grenadines,-4
2908,Almaty Airport,Alma-ata,Kazakhstan,6
2909,Balkhash Airport,Balkhash,Kazakhstan,6
2910,Astana International Airport,Tselinograd,Kazakhstan,6
2911,Taraz Airport,Dzhambul,Kazakhstan,6
2912,Manas International Airport,Bishkek,Kyrgyzstan,6
2913,Osh Airport,Osh,Kyrgyzstan,6
2914,Shymkent Airport,Chimkent,Kazakhstan,6
2916,Uralsk Airport,Uralsk,Kazakhstan,5
2917,Pavlodar Airport,Pavlodar,Kazakhstan,6
2918,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,6
2920,Aktobe Airport,Aktyubinsk,Kazakhstan,5
2922,Heydar Aliyev International Airport,Baku,Azerbaijan,4
2923,Yakutsk Airport,Yakutsk,Russia,9
2925,Mirny Airport,Mirnyj,Russia,9
2926,Ignatyevo Airport,Blagoveschensk,Russia,9
2927,Khabarovsk-Novy Airport,Khabarovsk,Russia,10
2929,Provideniya Bay Airport,Provideniya Bay,Russia,12
2930,Sokol Airport,Magadan,Russia,11
2931,Pevek Airport,Pevek,Russia,12
2932,Yelizovo Airport,Petropavlovsk,Russia,12
2933,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,11
2934,Vladivostok International Airport,Vladivostok,Russia,10
2935,Chita-Kadala Airport,Chita,Russia,9
2936,Bratsk Airport,Bratsk,Russia,8
2937,Irkutsk Airport,Irkutsk,Russia,8
2938,Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,8
2939,Boryspil International Airport,Kiev,Ukraine,2
2940,Donetsk International Airport,Donetsk,Ukraine,2
2941,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,2
2942,Simferopol International Airport,Simferopol,Ukraine,3
2944,Kiev Zhuliany International Airport,Kiev,Ukraine,2
2945,Lviv International Airport,Lvov,Ukraine,2
2947,Odessa International Airport,Odessa,Ukraine,2
2948,Pulkovo Airport,St. Petersburg,Russia,3
2949,Murmansk Airport,Murmansk,Russia,3
2950,Gomel Airport,Gomel,Belarus,3
2951,Vitebsk Vostochny Airport,Vitebsk,Belarus,3
2952,Khrabrovo Airport,Kaliningrad,Russia,2
2953,Minsk 1 Airport,Minsk,Belarus,3
2954,Minsk National Airport,Minsk 2,Belarus,3
2955,Abakan Airport,Abakan,Russia,7
2956,Barnaul Airport,Barnaul,Russia,7
2957,Kemerovo Airport,Kemorovo,Russia,7
2958,Omsk Central Airport,Omsk,Russia,6
2960,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,3
2961,Uytash Airport,Makhachkala,Russia,3
2962,Mineralnyye Vody Airport,Mineralnye Vody,Russia,3
2963,Stavropol Shpakovskoye Airport,Stavropol,Russia,3
2964,Platov International Airport,Rostov,Russia,3
2965,Sochi International Airport,Sochi,Russia,3
2966,Astrakhan Airport,Astrakhan,Russia,4
2967,Volgograd International Airport,Volgograd,Russia,3
2968,Chelyabinsk Balandino Airport,Chelyabinsk,Russia,5
2969,Magnitogorsk International Airport,Magnetiogorsk,Russia,5
2972,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,5
2973,Bolshoye Savino Airport,Perm,Russia,5
2974,Surgut Airport,Surgut,Russia,5
2975,Koltsovo Airport,Yekaterinburg,Russia,5
2976,Ashgabat International Airport,Ashkhabad,Turkmenistan,5
2977,Turkmenbashi Airport,Krasnovodsk,Turkmenistan,5
2978,Turkmenabat Airport,Chardzhou,Turkmenistan,5
2979,Dushanbe Airport,Dushanbe,Tajikistan,5
2980,Bukhara Airport,Bukhara,Uzbekistan,5
2981,Samarkand Airport,Samarkand,Uzbekistan,5
2983,Tashkent International Airport,Tashkent,Uzbekistan,5
2984,Bryansk Airport,Bryansk,Russia,3
2985,Sheremetyevo International Airport,Moscow,Russia,3
2986,Migalovo Air Base,Tver,Russia,3
2987,Voronezh International Airport,Voronezh,Russia,3
2988,Vnukovo International Airport,Moscow,Russia,3
2989,Syktyvkar Airport,Syktyvkar,Russia,3
2990,Kazan International Airport,Kazan,Russia,3
2991,Orenburg Central Airport,Orenburg,Russia,5
2992,Ufa International Airport,Ufa,Russia,5
2993,Kurumoch International Airport,Samara,Russia,4
2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,5.5
2995,Akola Airport,Akola,India,5.5
2996,Aurangabad Airport,Aurangabad,India,5.5
2997,Chhatrapati Shivaji International Airport,Mumbai,India,5.5
2998,Bilaspur Airport,Bilaspur,India,5.5
2999,Bhuj Airport,Bhuj,India,5.5
3000,Belgaum Airport,Belgaum,India,5.5
3001,Vadodara Airport,Baroda,India,5.5
3002,Raja Bhoj International Airport,Bhopal,India,5.5
3003,Bhavnagar Airport,Bhaunagar,India,5.5
3004,Daman Airport,Daman,India,5.5
3005,Deesa Airport,Deesa,India,5.5
3006,Guna Airport,Guna,India,5.5
3007,Dabolim Airport,Goa,India,5.5
3008,Devi Ahilyabai Holkar Airport,Indore,India,5.5
3009,Jabalpur Airport,Jabalpur,India,5.5
3010,Jamnagar Airport,Jamnagar,India,5.5
3011,Kandla Airport,Kandla,India,5.5
3012,Khajuraho Airport,Khajuraho,India,5.5
3013,Kolhapur Airport,Kolhapur,India,5.5
3014,Keshod Airport,Keshod,India,5.5
3015,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,5.5
3016,Nashik Airport,Nasik Road,India,5.5
3017,Pune Airport,Pune,India,5.5
3018,Porbandar Airport,Porbandar,India,5.5
3019,Rajkot Airport,Rajkot,India,5.5
3020,Raipur Airport,Raipur,India,5.5
3021,Solapur Airport,Sholapur,India,5.5
3022,Surat Airport,Surat,India,5.5
3023,Maharana Pratap Airport,Udaipur,India,5.5
3024,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,5.5
3025,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,5.5
3026,Batticaloa Airport,Batticaloa,Sri Lanka,5.5
3027,Colombo Ratmalana Airport,Colombo,Sri Lanka,5.5
3028,Ampara Airport,Galoya,Sri Lanka,5.5
3029,Kankesanturai Airport,Jaffna,Sri Lanka,5.5
3030,China Bay Airport,Trinciomalee,Sri Lanka,5.5
3033,Kampong Chhnang Airport,Kompong Chnang,Cambodia,7
3034,Phnom Penh International Airport,Phnom-penh,Cambodia,7
3035,Siem Reap International Airport,Siem-reap,Cambodia,7
3036,Stung Treng Airport,Stung Treng,Cambodia,7
3037,Along Airport,Along,India,5.5
3038,Agartala Airport,Agartala,India,5.5
3039,Lengpui Airport,Aizwal,India,5.5
3040,Bagdogra Airport,Baghdogra,India,5.5
3041,Bokaro Airport,Bokaro,India,5.5
3042,Biju Patnaik Airport,Bhubaneswar,India,5.5
3043,Netaji Subhash Chandra Bose International Airport,Kolkata,India,5.5
3044,Cooch Behar Airport,Cooch-behar,India,5.5
3045,Dhanbad Airport,Dhanbad,India,5.5
3048,Gaya Airport,Gaya,India,5.5
3049,Hirakud Airport,Hirakud,India,5.5
3050,Imphal Airport,Imphal,India,5.5
3051,Jharsuguda Airport,Jharsuguda,India,5.5
3052,Sonari Airport,Jamshedpur,India,5.5
3053,Jorhat Airport,Jorhat,India,5.5
3054,Kailashahar Airport,Kailashahar,India,5.5
3055,Silchar Airport,Silchar,India,5.5
3056,North Lakhimpur Airport,Lilabari,India,5.5
3057,Dibrugarh Airport,Mohanbari,India,5.5
3058,Muzaffarpur Airport,Mazuffarpur,India,5.5
3059,Nawapara Airport,Nawapara,India,5.5
3060,Panagarh Air Force Station,Panagarh,India,5.5
3061,Lok Nayak Jayaprakash Airport,Patina,India,5.5
3062,Purnea Airport,Purnea,India,5.5
3063,Birsa Munda Airport,Ranchi,India,5.5
3064,Rourkela Airport,Rourkela,India,5.5
3065,Utkela Airport,Utkela,India,5.5
3066,Vishakhapatnam Airport,Vishakhapatnam,India,5.5
3067,Ziro Airport,Zero,India,5.5
3068,Cox's Bazar Airport,Cox's Bazar,Bangladesh,6
3069,Shah Amanat International Airport,Chittagong,Bangladesh,6
3070,Ishurdi Airport,Ishurdi,Bangladesh,6
3071,Jessore Airport,Jessore,Bangladesh,6
3072,Shah Mokhdum Airport,Rajshahi,Bangladesh,6
3073,Saidpur Airport,Saidpur,Bangladesh,6
3074,Osmany International Airport,Sylhet Osmani,Bangladesh,6
3075,Tejgaon Airport,Dhaka,Bangladesh,6
3076,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,6
3077,Hong Kong International Airport,Hong Kong,Hong Kong,8
3078,Shek Kong Air Base,Sek Kong,Hong Kong,8
3079,Agra Airport,Agra,India,5.5
3080,Allahabad Airport,Allahabad,India,5.5
3081,Sri Guru Ram Dass Jee International Airport,Amritsar,India,5.5
3082,Nal Airport,Bikaner,India,5.5
3083,Bakshi Ka Talab Air Force Station,Bakshi Ka Talab,India,5.5
3084,Lal Bahadur Shastri Airport,Varanasi,India,5.5
3085,Kullu Manali Airport,Kulu,India,5.5
3086,Bhatinda Air Force Station,Bhatinda,India,5.5
3087,Bhiwani Airport,Bhiwani,India,5.5
3088,Bareilly Air Force Station,Bareilly,India,5.5
3089,Chandigarh Airport,Chandigarh,India,5.5
3090,Kanpur Airport,Kanpur,India,5.5
3091,Safdarjung Airport,Delhi,India,5.5
3092,Dehradun Airport,Dehra Dun,India,5.5
3093,Indira Gandhi International Airport,Delhi,India,5.5
3094,Gwalior Airport,Gwalior,India,5.5
3095,Hissar Airport,Hissar,India,5.5
3096,Jhansi Airport,Jhansi,India,5.5
3097,Jodhpur Airport,Jodhpur,India,5.5
3098,Jaipur International Airport,Jaipur,India,5.5
3099,Jaisalmer Airport,Jaisalmer,India,5.5
3100,Jammu Airport,Jammu,India,5.5
3101,Kanpur Civil Airport,Kanpur,India,5.5
3102,Kota Airport,Kota,India,5.5
3103,Ludhiana Airport,Ludhiaha,India,5.5
3104,Leh Kushok Bakula Rimpochee Airport,Leh,India,5.5
3105,Chaudhary Charan Singh International Airport,Lucknow,India,5.5
3106,Pathankot Airport,Pathankot,India,5.5
3107,Patiala Airport,Patiala,India,5.5
3108,Pantnagar Airport,Nainital,India,5.5
3109,Fursatganj Airport,Raibarelli,India,5.5
3111,Sarsawa Air Force Station,Saharanpur,India,5.5
3112,Sheikh ul Alam Airport,Srinagar,India,5.5
3113,Satna Airport,Satna,India,5.5
3115,Luang Phabang International Airport,Luang Prabang,Laos,7
3116,Pakse International Airport,Pakse,Laos,7
3117,Phonesavanh Airport,Phong Savanh,Laos,7
3118,Savannakhet Airport,Savannakhet,Laos,7
3119,Sam Neua Airport,Sam Neua,Laos,7
3120,Wattay International Airport,Vientiane,Laos,7
3121,Macau International Airport,Macau,Macau,8
3122,Gautam Buddha Airport,Bhairawa,Nepal,5.75
3124,Janakpur Airport,Janakpur,Nepal,5.75
3125,Tribhuvan International Airport,Kathmandu,Nepal,5.75
3127,Pokhara Airport,Pokhara,Nepal,5.75
3128,Simara Airport,Simara,Nepal,5.75
3129,Biratnagar Airport,Biratnagar,Nepal,5.75
3130,Agatti Airport,Agatti Island,India,5.5
3131,Kempegowda International Airport,Bangalore,India,5.5
3132,Bellary Airport,Bellary,India,5.5
3133,Bidar Air Force Station,Bidar,India,5.5
3134,Vijayawada Airport,Vijayawada,India,5.5
3135,Coimbatore International Airport,Coimbatore,India,5.5
3136,Cochin International Airport,Kochi,India,5.5
3137,Calicut International Airport,Calicut,India,5.5
3138,Kadapa Airport,Cuddapah,India,5.5
3139,Car Nicobar Air Force Station,Carnicobar,India,5.5
3140,Dundigul Air Force Academy,Dundigul,India,5.5
3141,Begumpet Airport,Hyderabad,India,5.5
3142,Madurai Airport,Madurai,India,5.5
3143,Mangalore International Airport,Mangalore,India,5.5
3144,Chennai International Airport,Madras,India,5.5
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,5.5
3146,Vir Savarkar International Airport,Port Blair,India,5.5
3147,Pondicherry Airport,Pendicherry,India,5.5
3148,Rajahmundry Airport,Rajahmundry,India,5.5
3149,Salem Airport,Salem,India,5.5
3150,Tanjore Air Force Base,Tanjore,India,5.5
3151,Tirupati Airport,Tirupeti,India,5.5
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,5.5
3153,Trivandrum International Airport,Trivandrum,India,5.5
3154,Tambaram Air Force Station,Tambaram,India,5.5
3155,Paro Airport,Thimphu,Bhutan,6
3156,Malé International Airport,Male,Maldives,5
3157,Don Mueang International Airport,Bangkok,Thailand,7
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7
3159,Khok Kathiam Airport,Lop Buri,Thailand,7
3161,U-Tapao International Airport,Pattaya,Thailand,7
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,7
3163,Lampang Airport,Lampang,Thailand,7
3164,Phrae Airport,Phrae,Thailand,7
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,7
3166,Takhli Airport,Nakhon Sawan,Thailand,7
3167,Sak Long Airport,Phetchabun,Thailand,7
3169,Nakhon Sawan Airport,Nakhon Sawan,Thailand,7
3170,Phitsanulok Airport,Phitsanulok,Thailand,7
3171,Khunan Phumipol Airport,Tak,Thailand,7
3172,Khoun Khan Airport,Satun,Thailand,7
3173,Narathiwat Airport,Narathiwat,Thailand,7
3174,Krabi Airport,Krabi,Thailand,7
3175,Songkhla Airport,Songkhla,Thailand,7
3176,Pattani Airport,Pattani,Thailand,7
3177,Samui Airport,Ko Samui,Thailand,7
3178,Cha Eian Airport,Nakhon Si Thammarat,Thailand,7
3179,Phuket International Airport,Phuket,Thailand,7
3180,Ranong Airport,Ranong,Thailand,7
3181,Hat Yai International Airport,Hat Yai,Thailand,7
3182,Trang Airport,Trang,Thailand,7
3183,Udon Thani Airport,Udon Thani,Thailand,7
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,7
3185,Surin Airport,Surin,Thailand,7
3186,Loei Airport,Loei,Thailand,7
3187,Khorat Airport,Nakhon Ratchasima,Thailand,7
3188,Rob Muang Airport,Roi Et,Thailand,7
3196,Da Nang International Airport,Danang,Vietnam,7
3197,Gia Lam Air Base,Hanoi,Vietnam,7
3198,Kep Air Base,Kep,Vietnam,7
3199,Noi Bai International Airport,Hanoi,Vietnam,7
3200,Nha Trang Air Base,Nhatrang,Vietnam,7
3201,Phu Bai Airport,Hue,Vietnam,7
3204,Phu Quoc International Airport,Phuquoc,Vietnam,7
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,7
3207,Ann Airport,Ann,Burma,6.5
3208,Anisakan Airport,Anisakan,Burma,6.5
3209,Bagan Airport,Bagan,Burma,6.5
3211,Coco Island Airport,Coco Island,Burma,6
3213,Heho Airport,Heho,Burma,6.5
3214,Hommalinn Airport,Hommalin,Burma,6.5
3215,Kengtung Airport,Kengtung,Burma,6.5
3217,Kyaukpyu Airport,Kyaukpyu,Burma,6.5
3220,Lashio Airport,Lashio,Burma,6.5
3221,Lanywa Airport,Lanywa,Burma,6.5
3222,Mandalay International Airport,Mandalay,Burma,6.5
3223,Myeik Airport,Myeik,Burma,6.5
3224,Myitkyina Airport,Myitkyina,Burma,6.5
3226,Momeik Airport,Momeik,Burma,6.5
3227,Mong Hsat Airport,Mong Hsat,Burma,6.5
3228,Nampong Air Base,Nampong,Burma,6.5
3229,Namsang Airport,Namsang,Burma,6.5
3230,Hpa-N Airport,Hpa-an,Burma,6.5
3232,Putao Airport,Putao,Burma,6.5
3233,Pyay Airport,Pyay,Burma,6.5
3234,Shante Air Base,Shante,Burma,6.5
3235,Sittwe Airport,Sittwe,Burma,6.5
3236,Thandwe Airport,Thandwe,Burma,6.5
3237,Tachileik Airport,Tachilek,Burma,6.5
3238,Taungoo Airport,Taungoo,Burma,6.5
3239,Yangon International Airport,Yangon,Burma,6.5
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,8
3241,Frans Kaisiepo Airport,Biak,Indonesia,9
3242,Nabire Airport,Nabire,Indonesia,9
