id_aero,nom_aero,ville_aero,gmt_aero
8181,IAR Gimbav Heliport,Brasov,2
8182,Flagler Executive Airport,Flagler,-5
8187,Morrisville Stowe State Airport,Morrisville,-5
8188,Dallas Executive Airport,Dallas,-6
8189,Como (Idroscalo - Water Ad) Hidroport,Como,1
8192,Krainiy Airport,Baikonur,6
8194,Westerly State Airport,Washington County,-5
8195,Block Island State Airport,Block Island,-5
8199,Nightmute Airport,Nightmute,-9
8200,Toksook Bay Airport,Toksook Bay,-9
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,-1
8209,Vinnytsia/Gavyryshivka Airport,Vinnitsa,2
8215,Decatur County Industrial Air Park,Bainbridge,-5
8216,La Romaine Airport,La Romaine,-4
8217,Kegaska Airport,Kegaska,-4
8218,Black Tickle Airport,Black Tickle,-4
8219,Silver Springs Airport,Silver Springs,-8
8220,Whiteman Airport,Los Angeles,-8
8221,Madera Municipal Airport,Madera,-8
8223,Trail Airport,Trail,-8
8224,Victoria Airport,Patricia Bay,-8
8225,Old Arctic Bay Airport,Arctic Bay,-6
8227,Birchwood Airport,Belmopan,-9
8228,Grand-Santi Airport,Grand-Santi,-3
8229,Maripasoula Airport,Maripasoula,-3
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,-3
8233,Kanas Airport,Burqin,8
8234,Capurganá Airport,Capurgana,-5
8235,Sohag International Airport,Sohag,2
8236,Presidente General Don Oscar D. Gestido International Airport,Rivera,-3
8237,Patos de Minas Airport,Patos de Minas,-3
8238,Bauru - Arealva Airport,Bauru,-3
8239,Ourilândia do Norte Airport,Ourilandia do Norte,-3
8240,Redenção Airport,Redencao,-3
8241,São Félix do Xingu Airport,Sao Felix do Xingu,-3
8242,Bonito Airport,Bointo,-4
8243,São Félix do Araguaia Airport,Sao Felix do Araguaia,-4
8244,Caçador Airport,Cacador,-3
8245,Carauari Airport,Carauari,-4
8246,Urucu Airport,Porto Urucu,-4
8247,Eirunepé Airport,Eirunepe,-4
8248,Concórdia Airport,Concordia,-3
8249,Francisco Beltrão Airport,Francisco Beltrao,-3
8250,Confresa Airport,Confresa,-4
8252,Apalachicola Regional Airport,Apalachicola,-5
8253,Umuarama Airport,Umuarama,-3
8254,Diamantina Airport,Diamantina,-3
8255,Fonte Boa Airport,Fonte Boa,-4
8256,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,-4
8257,Humaitá Airport,Humaita,-4
8258,Tapuruquara Airport,Santa Isabel do Rio Negro,-4
8259,Oriximiná Airport,Oriximina,-3
8260,Hotel Transamérica Airport,Una,-3
8265,Telfer Airport,Telfer,8
8266,Gazipaşa Airport,Alanya,3
8267,Shank Air Base,Shank,4.5
8273,Douglas Municipal Airport,Douglas,-5
8274,St Lucie County International Airport,Fort Pierce,-5
8276,Taunton Municipal King Field,Taunton,-5
8277,Plymouth Municipal Airport,Plymouth,-5
8278,Quonset State Airport,North Kingstown,-5
8280,Norwood Memorial Airport,Norwood,-5
8281,Westfield-Barnes Regional Airport,Westfield,-5
8282,Windham Airport,Willimantic,-5
8283,Orange County Airport,Montgomery,-5
8284,Capital City Airport,Harrisburg,-5
8285,Marshfield Municipal George Harlow Field,Marshfield,-5
8286,Danbury Municipal Airport,Danbury,-5
8287,Boire Field,Nashua,-5
8288,Lawrence Municipal Airport,Lawrence,-5
8289,Waterbury Oxford Airport,Oxford,-5
8290,Fitchburg Municipal Airport,Fitchburg,-5
8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,-5
8292,Cartersville Airport,Cartersville,-5
8293,Centre-Piedmont-Cherokee County Regional Airport,Centre,-6
8294,Richard B Russell Airport,Rome,-5
8295,Northeast Alabama Regional Airport,Gadsden,-6
8296,Knoxville Downtown Island Airport,Knoxville,-5
8297,Barrow County Airport,Winder,-5
8298,Plantation Airpark,Sylvania,-5
8299,Dalton Municipal Airport,Dalton,-5
8300,West Georgia Regional O V Gray Field,Carrollton,-5
8302,LaGrange Callaway Airport,LaGrange,-5
8303,Baldwin County Regional Airport,Milledgeville,-5
8305,Harris County Airport,Pine Mountain,-5
8306,Peachtree City Falcon Field,Atlanta,-5
8308,Lee Gilmer Memorial Airport,Gainesville,-5
8312,Harry Clever Field,New Philadelpha,-5
8313,Darlington County Airport,Darlington,-5
8314,Hilton Head Airport,Hilton Head Island,-5
8318,Daniel Field,Augusta,-5
8319,Foothills Regional Airport,Morganton,-5
8320,Pike County-Hatcher Field,Pikeville,-5
8321,Mallards Landing Airport,Locust Grove,-5
8322,Toccoa Airport - R.G. Letourneau Field,Toccoa,-5
8323,Compton Abbas Aerodrome,Shaftesbury,0
8328,Suprunovka Airport,Poltava,2
8331,Aweil Airport,Aweil,3
8332,Wau Airport,Wau,3
8333,Humera Airport,Humera,3
8334,Moyale Airport,Moyale,3
8335,Zagora Airport,Zagora,0
8336,Yengema Airport,Yengema,0
8337,Gbangbatok Airport,Gbangbatok,0
8340,Turukhansk Airport,Turukhansk,7
8341,Podkamennaya Tunguska Airport,Bor,7
8342,Fort Worth Alliance Airport,Fort Worth,-6
8343,East Troy Municipal Airport,East Troy,-6
8344,Kolpashevo Airport,Kolpashevo,7
8347,Ali Al Salem Air Base,Kuwait,3
8348,Renmark Airport,Renmark,9.5
8349,Leigh Creek Airport,Leigh Creek,9.5
8350,Warburton Airport,Warburton Community,8
8351,Cunderdin Airport,Cunderdin,8
8352,Rottnest Island Airport,Rottnest Island,8
8353,Forrest Airport,Forrest,8
8354,Ballarat Airport,Ballarat,10
8355,Keewaywin Airport,Keewaywin,-6
8356,Marathon Airport,Marathon,-5
8357,Hearst René Fontaine Municipal Airport,Hearst,-5
8358,Hornepayne Municipal Airport,Hornepayne,-5
8359,Kirkland Lake Airport,Kirkland Lake,-5
8360,Manitouwadge Airport,Manitouwadge,-5
8361,Wawa Airport,Wawa,-5
8362,Manitoulin East Municipal Airport,Manitowaning,-5
8363,Slate Falls Airport,Slate Falls,-6
8364,Collingwood Airport,Collingwood,-5
8365,Brantford Municipal Airport,Brantford,-5
8366,Lawrence Municipal Airport,Lawrence,-6
8367,Wellington Municipal Airport,Wellington,-6
8379,Pompano Beach Airpark,Pompano Beach,-5
8380,Mallacoota Airport,Mallacoota,10
8381,Majeed Bin Abdulaziz Airport,Al-Ula,3
8394,Shelby County Airport,Alabaster,-6
8395,Yuendumu Airport,Yuendumu ,9.5
8397,Sky Ranch At Carefree Airport,Carefree,-7
8401,Lombok International Airport,Praya,8
8403,One Hundred Mile House Airport,One Hundred Mile House,-8
8404,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,-8
8405,Glasgow City Heliport,Glasgow,0
8406,Yarram Airport,Yarram,10
8407,Handan Airport,Handan,8
8409,Indianapolis Metropolitan Airport,Indianapolis,-5
8410,London-Corbin Airport/Magee Field,London,-5
8412,Simmons Army Air Field,Fredericksburg,-5
8414,Modlin Airport,Warsaw,1
8417,Jixi Xingkaihu Airport,Jixi,8
8419,Jeongseok Airport,Seogwipo,9
8423,Gimli Industrial Park Airport,Gimli,-6
8426,Matheson Island Airport,Matheson Island,-6
8427,Tura Mountain Airport,Tura,7
8428,Beloyarskiy Airport,Beloyarsky,5
8430,John H Batten Airport,Racine,-6
8431,Cesar Lim Rodriguez Airport,Taytay,8
8432,Gera-Leumnitz Airfield,Gera,1
8435,Kasimovo Airfield,Saint-Petersburg,3
8438,Terlet Glider Field,Arnhem,1
8442,Shigatse Air Base,Shigatse,8
8443,Redlands Municipal Airport,Redlands,-8
8445,Flabob Airport,Riverside,-8
8446,Tacoma Narrows Airport,Tacoma,-8
8459,Oerlinghausen Airport,TELGTE,1
8460,Jack Edwards Airport,Gulf Shores,-6
8461,General Villamil Airport,Isabela,-6
8462,Balzers Heliport,Balzers,1
8467,Flugplatz Punitz,Punitz-Guessing,1
8468,Khmelnytskyi Airport,Khmeinitskiy,2
8469,Hiroshimanishi Airport,Hiroshima,9
8472,Yalata Mission Airport,Yalata,9.5
8473,Hazleton Municipal Airport,Hazleton,-5
8474,Greater Cumberland Regional Airport,Cumberland,-5
8475,Sugar Loaf Shores Airport,Key West,-5
8476,Wyndham Airport,Wyndham,8
8477,Bob Quinn Lake Airport,Bob Quinn Lake,-8
8480,Msembe Airport,Msembe,3
8482,Grabtsevo Airport,Kaluga,3
8493,Tri-County Regional Airport,Lone Rock,-6
8494,Price County Airport,Phillips,-6
8495,Monroe Municipal Airport,Monroe,-6
8496,Joliet Regional Airport,Joliet,-6
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,-6
8499,Jackson County Reynolds Field,Jackson,-5
8500,Fuerstenwalde Airport,Furstenwalde,1
8501,Eberswalde-Finow Airport,Eberswalde,1
8502,Joseph A. Hardy Connellsville Airport,Connellsville,-5
8503,Bedford County Airport,Bedford,-5
8504,Wings Field,Philadelphia,-5
8505,Okeechobee County Airport,Okeechobee,-5
8506,Sebring Regional Airport,Sebring,-5
8507,Avon Park Executive Airport,Avon Park,-5
8508,Winter Haven Regional Airport - Gilbert Field,Winter Haven,-5
8509,Zephyrhills Municipal Airport,Zephyrhills,-5
8510,Ocala International Airport - Jim Taylor Field,Ocala,-5
8511,Jesup Wayne County Airport,Jesup,-5
8512,Madison Municipal Airport,Madison,-5
8513,Newnan Coweta County Airport,Newnan,-5
8514,Thomson-McDuffie County Airport,Thomson,-5
8515,Aiken Regional Airport,Aiken,-5
8516,Woodward Field,Camden,-5
8517,Lumberton Regional Airport,Lumberton,-5
8519,Moore County Airport,Pinehurst-Southern Pines,-5
8520,Richmond County Airport,Rockingham,-5
8524,Baraboo Wisconsin Dells Airport,Baraboo,-6
8526,Statesville Regional Airport,Statesville,-5
8528,Burlington Municipal Airport,Burlington,-6
8532,William T. Piper Memorial Airport,Lock Haven,-5
8538,Zelienople Municipal Airport,Zelienople,-5
8542,Lorain County Regional Airport,Lorain-Elyria,-5
8544,Burke Lakefront Airport,Cleveland,-5
8545,Chautauqua County-Dunkirk Airport,Dunkirk,-5
8548,South Jersey Regional Airport,Mount Holly,-5
8550,Linden Airport,Linden,-5
8553,Tri State Steuben County Airport,Angola,-5
8555,Warsaw Municipal Airport,Warsaw,-5
8556,Van Wert County Airport,Van Wert,-5
8559,Brooks Field,Marshall,-5
8560,Genesee County Airport,Batavia,-5
8565,Clearwater Air Park,Clearwater,-5
8577,Orlampa Inc Airport,Forties Alpha,0
8593,Chicago Meigs Airport,Chicago,-6
8601,Pickens County Airport,Jasper,-5
8603,Saarmund Airport,Saarmund,1
8604,Grand Strand Airport,North Myrtle Beach,-5
8606,Lansing Municipal Airport,Lansing,-6
8608,Ramona Airport,Ramona,-8
8609,Pont Sur Yonne Airfield,Pont Sur Yonne,1
8610,St Florentin Cheu Airfield,St Florentin Cheu,1
8611,Saulieu Liernais Airfield,Saulieu,1
8612,Olten Airport,Olten,1
8613,Buochs Airport,Buochs,1
8614,Ambri Airport,Quinto,1
8615,Lodrino Air Base,Lodrino,1
8616,Roudnice Airport,Roudnice nad Lebem,1
8617,Usti Nad Labem Airfield,Usti Nad Labem,1
8618,Mauterndorf Airport,Mauterndorf,1
8619,Nötsch Im Gailtal Airport,Notsch Im Gailtal,1
8620,Sinsheim Airfield,Karlsruhe,1
8621,Weinheim/Bergstraße Airport,Weinheim,1
8622,Meaux Esbly Airport,Meaux,1
8623,Château-Thierry - Belleau Airfield,Chateau-Thierry,1
8624,Branch County Memorial Airport,Coldwater,-5
8625,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,-5
8626,Willoughby Lost Nation Municipal Airport,Willoughby,-5
8627,Taoyuan Air Base,Taoyuan,8
8628,Uummannaq Heliport,Uummannaq,-3
8630,Bayannur Tianjitai Airport,Bayannur,8
8631,Capital City Airport,Frankfort,-5
8632,Auburn Lewiston Municipal Airport,Lewiston,-5
8633,Inowroclaw Military Air Base,Inowroclaw,1
8634,Pruszcz Gdanski Air Base,Pruszcz Gdansk,1
8639,Bloyer Field,Tomah,-6
8641,Marco Island Executive Airport,Marco Island Airport,-5
8644,Drummond Island Airport,Drummond Island,-5
8646,Gladwin Zettel Memorial Airport,Gladwin,-5
8648,South Haven Area Regional Airport,South Haven,-5
8653,Marshfield Municipal Airport,Marshfield,-6
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,-6
8655,Clinton Municipal Airport,Clinton,-6
8658,Beverly Municipal Airport,Beverly,-5
8660,Nagaur Airport,Nagaur,5.5
8661,Ostafyevo International Airport,Moscow,3
8663,Trois-Rivières Airport,Trois Rivieres,-5
8664,Poplar Bluff Municipal Airport,Poplar Bluff,-6
8665,Somerset Airport,Somerville,-5
8666,Eastport Municipal Airport,Eastport,-5
8667,Keokuk Municipal Airport,Keokuk,-6
8669,Perth/Scone Airport,Perth,0
8670,Caernarfon Airport,Caernarfon,0
8671,Grefrath-Niershorst Airport,Grefrath,1
8681,St Paul Downtown Holman Field,St. Paul,-6
8682,Söderhamn Airport,Soderhamn,1
8683,Newcastle Aerodrome,Newcastle,0
8684,Saravane Airport,Saravane,7
8689,Segeletz Airport,Segeletz,1
8690,Fuentemilanos Airport,Segovia,1
8691,Akeno Airport,Akeno,9
8692,Ust-Kamchatsk Airport,Ust Kamchatsk,12
8693,Oconomowoc Airport,Oconomowoc,-6
8694,Kozyrevsk Airport,Kozyrevsk,12
8695,Dikson Airport,Dikson,7
8696,Beverley Airport,Mine Site,9.5
8698,Bantry Aerodrome,Bantry,0
8700,Aliwal North Airport,Aliwal North,2
8701,Alkantpan Copper Airport,Alkantpan,2
8702,Alldays Airport,Alldays,2
8703,Bredasdorp Airport,Barberton,2
8706,Butler Co Regional Airport - Hogan Field,Hamilton,-5
8707,Bungoma Airport,Bungoma,3
8708,Bura East Airport,Bura,3
8709,Busia Airport,Busia,3
8710,Embu Airport,Embu,3
8711,Garba Tula Airport,Garba Tula,3
8712,Garissa Airport,Garissa,3
8713,Hola Airport,Hola,3
8714,Homa Bay Airport,Homa Bay,3
8715,Isiolo Airport,Isiolo,3
8717,Kericho Airport,Kericho,3
8718,Kilaguni Airport,Kilaguni,3
8721,Antsirabe Airport,Antsirabe,3
8722,Bekily Airport,Bekily,3
8723,Ust-Tsylma Airport,Ust-Tsylma,3
8740,Gorno-Altaysk Airport,Gorno-Altaysk,7
8742,Fond du Lac County Airport,Fond du Lac,-6
8743,Waupaca Municipal Airport,Waupaca,-6
8744,Stevens Point Municipal Airport,Stevens Point,-6
8745,Mys Shmidta Airport,Mys Shmidta,12
8746,Moma Airport,Honuu,11
8747,Luce County Airport,Newberry,-5
8750,Peenemünde Airport,Peenemunde,1
8751,Góraszka Airport,Goraszka,1
8752,Nusawiru Airport,Nusawiru,7
8759,Galion Municipal Airport,Galion,-5
8761,Tiputini Airport,Tiputini,-5
8762,Rio Amazonas Airport,Pastaza,-5
8763,Clarksville–Montgomery County Regional Airport,Clarksville,-6
8771,Lompoc Airport,Lompoc,-8
8772,Chester County G O Carlson Airport,Coatesville,-5
8773,Bost Airport,Lashkar Gah,4.5
8774,Lankaran International Airport,Lankaran,4
8775,Gabala International Airport,Qabala,4
8776,Zaqatala International Airport,Zaqatala,4
8777,Lake Placid Airport,Lake Placid,-5
8779,Typliy Klyuch Airport,Khandyga,9
8780,Magan Airport,Yakutsk,9
8781,Qianjiang Wulingshan Airport,Qianjiang,8
8782,Cooma Hospital Helipad,Yuzhno-Kurilsk,10
8784,Lima Allen County Airport,Lima,-5
8785,Sondok Airport,Hamhung,8.5
8789,Malcolm McKinnon Airport,Brunswick,-5
8790,Beaver County Airport,Beaver Falls,-5
8792,Georgetown County Airport,Georgetown,-5
8793,Hardwick Field,Cleveland,-5
8796,Renton Municipal Airport,Renton,-8
8798,Brackett Field,La Verne,-8
8801,Cross City Airport,Cross City,-5
8802,Oconee County Regional Airport,Clemson,-5
8804,Beech Factory Airport,Wichita,-6
8807,Tabing Airport,Padang,7
8808,Tom B. David Field,Calhoun,-5
8809,Habersham County Airport,Cornelia,-5
8811,Georgetown Municipal Airport,Georgetown,-6
8812,Old Rhinebeck Airport,Rhinebeck,-5
8813,Duxford Aerodrome,Duxford,0
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,-7
8816,Newnan Hospital Heliport,Bengassi,0
8820,Great Keppel Is Airport,Great Keppel Island,10
8821,Roper Bar Airport,Roper Bar,9.5
8822,Mount Garnet Airport,Mount Garnet,10
8823,Innisfail Airport,Innisfail,10
8824,Kalaeloa Airport,Kapolei,-10
8825,Bamiyan Airport,Bamyan,4.5
8826,Changbaishan Airport,Baishan,8
8830,Orang Airport,Chongjin,8.5
8831,Moomba Airport,Moomba,9.5
8832,Lublin Airport,Lublin,1
8833,Iosco County Airport,East Tawas,-5
8834,Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,-6
8835,Leesburg Executive Airport,Leesburg,-5
8838,Anoka County-Blaine (Janes Field) Airport,Anoka,-6
8839,Robinson Crusoe Airport,San Juan Bautista,-4
8840,Villa Airport,Maamigili,5
8845,Lingling Airport,Yongzhou,8
8846,Lošinj Island Airport,Mali Losinj,1
8847,Onslow Airport,Onslow,8
8848,Theodore Airport,Theodore,10
8850,Williamson Sodus Airport,Williamson,-5
8853,Fairoaks Airport,Fairoaks,0
8854,Boulder Municipal Airport,Boulder,-7
8855,Neustadt-Glewe Airport,Neustadt-Glewe,1
8859,Goetsenhoven Air Base,GOETSENHOVEN,1
8860,Tutow Airport,Wildenrath,1
8861,Bremgarten Airport,Bremgarten,1
8862,Bitburg Airport,Birburg,1
8864,Palo Alto Airport of Santa Clara County,Palo Alto,-8
8866,Ust-Nera Airport,Ust-Nera,10
8867,Letiště Vysoké Mýto,Vysoke Myto,1
8868,Spa (la Sauvenière) Airfield,Spa,1
8869,Falcon Field,Mesa,-7
8870,Coolidge Municipal Airport,Cooldige,-7
8871,Cottonwood Airport,Cottonwood,-7
8872,Namur-Suarlée Airfield,Namur,1
8873,Kiewit Airfield Hasselt,Hasselt,1
8874,Ak-Chin Regional Airport,Phoenix,-7
8875,Wickenburg Municipal Airport,Wickenburg,-7
8876,Yangzhou Taizhou Airport,Yangzhou,8
8877,Oakland County International Airport,Pontiac,-5
8880,Kissidougou Airport,Kissidougou,0
8888,Dillant Hopkins Airport,Keene,-5
8889,Tianshui Maijishan Airport,Tianshui,8
8890,Kawama Airport,Kawama,-5
8892,Kooddoo Airport,Kooddoo,5
8893,Glasgow Industrial Airport,Glasgow,-7
8894,Rochester Airport,Rochester,0
8914,Termas de Río Hondo international Airport,Rio Hondo,-3
8918,Keetmanshoop Airport,Keetmanshoop,1
8921,Kangding Airport,Kangding,8
8924,Velikiy Ustyug Airport,Veliky Ustyug,3
8925,Iowa City Municipal Airport,Iowa City,-6
8926,Turpan Jiaohe Airport,Turpan,8
8927,Lorenzo Airport,Morro de Sao Paulo,-3
8928,Windom Municipal Airport,Windom,-6
8931,Longview Ranch Airport,Longview,-8
8932,Rothera Research Station,Rothera Research Station,12
8933,Sortavala Airport,Sortavala,3
8935,Lee Airport,Annapolis,-5
8943,Cuamba Airport,Cuamba,2
8944,Bodaybo Airport,Bodaibo,8
8946,Zhytomyr Airport,Zhytomyr,2
8948,Paluknys Airport,Paluknys,2
8949,Mattala Rajapaksa International Airport,Mattala,5.5
8950,Pecos Municipal Airport,Pecos,-6
8951,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,-6
8952,Botucatu - Tancredo de Almeida Neves Airport,Botucatu,-3
8953,Base Aérea Airport,Anapolis,-3
8954,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,-3
8958,Chan Gurney Municipal Airport,Yankton,-6
8961,Sir Bani Yas Airport,Sir Bani Yas Island,4
8963,Bromont (Roland Desourdy) Airport,Bromont,-5
8965,Beccles Airport,Beccles,0
8966,Kratie Airport,Kratie,7
8967,Caldera Airport,Caldera,-4
8968,San Pedro de Atacama Airport,San Pedro de Atacama,-4
8969,Copacabana Airport,Copacabana,-4
8971,Guyuan Liupanshan Airport,Guyuan,8
8972,RAF Brawdy,Brawdy,0
8974,Changhai Airport,Changhai,8
8975,Redhill Aerodrome,Redhill,0
8979,Jiagedaqi Airport,Jiagedaqi District,8
8980,Chinchilla Airport,Chinchilla,10
8982,Hayward Executive Airport,Hayward,-8
8983,Motueka Airport,Motueka,12
8984,Shute Harbour Airport,Shute Harbour,10
8985,Enstone Aerodrome,Enstone,0
8989,Ann Arbor Municipal Airport,Ann Arbor,-5
8994,Shepparton Airport,Shepparton,10
8995,Temora Airport,Temora,10
8996,Gayndah Airport,Gayndah,10
8998,Wilcannia Airport,Wilcannia,10
9001,Ivanhoe Airport,Ivanhoe,10
9002,Menindee Airport,Menindee,10
9004,Pooncarie Airport,Pooncarie,10
9006,Tilpa Airport,Tilpa,10
9008,Reichenbach Air Base,Reichenbach im Kandertal,1
9025,Bijie Feixiong Airport,Bijie,8
9026,Lensk Airport,Lensk,9
9042,Kavalerovo Airport,Kavalerovo,10
9043,Iğdır Airport,Igdir,3
9044,Şanlıurfa GAP Airport,Sanliurfa,3
9045,Zafer Airport,Kutahya,3
9048,Velikiye Luki Airport,Velikiye Luki,3
9053,Yelahanka Air Force Station,Bangalore,5.5
9054,Yeltsovka Airport,Novosibirsk,7
9062,Kodinsk Airport,Kodinsk,7
9065,Lake Macquarie Airport,Lake Macquarie,10
9066,Henry County Airport,Hampton,-5
9068,Brampton Island Airport,Brampton Island,10
9071,Alameda Naval Air Station,Alameda,-8
9075,Endelave Flyveplads,Endelage,1
9076,St. Johann In Tirol Airport,St. Johann in Tirol,1
9079,Thalmässing-Waizenhofen Airport,Thalmaessing,1
9088,Cochrane Airport,Cochrane,-5
9089,Estadual Arthur Siqueira Airport,Braganca Paulista,-3
9090,Busselton Regional Airport,Brusselton,8
9091,Srednekolymsk Airport,Srednekolymsk,11
9093,Comarapa Airport,Salt Lake City,-4
9095,Inverell Airport,Inverell,10
9096,Glen Innes Airport,Glen Innes,10
9100,Ansbach-Petersdorf Airport,Ansbach,1
9102,Immokalee Regional Airport,Immokalee ,-5
9103,Maranggo Airport,Sulawesi Tenggara,8
9104,Rancho San Simeon Airport,Cambria,-8
9107,Yichun Mingyueshan Airport,Yichun,8
9120,Dinwiddie County Airport,Petersburg,-5
9123,Kasongo Airport,Kasongo,2
9124,McMurdo Station Pegasus Field,McMurdo Station,12
9125,Klatovy Airport,Klatovy,1
9126,Sheboygan County Memorial Airport,Sheboygan,-6
9127,Fortescue - Dave Forrest Aerodrome,Cloudbreak,8
9129,Kangel Danda Airport,Kangel Danda,5.75
9132,Bajura Airport,Bajura,5.75
9134,Chara Airport,Chara,9
9136,Herning Airport,Herning,1
9137,Oberschleißheim Airfield,Schleissheim,1
9138,Pinal Airpark,Marana,-7
9139,Glendale Municipal Airport,Glendale,-7
9140,Safford Regional Airport,Safford,-7
9141,Verden-Scharnhorst Airfield,Verden,1
9146,Solomon Airport,Solomon,8
9147,Nittenau-Bruck Airport,Nittenau,1
9148,Kerama Airport,Kerama,9
9149,Americana Airport,Americana,-3
9156,Ekibastuz Airport,Ekibastuz,6
9162,Adamovka,Adamovka,5
9163,Kvarkeno,Kvarkeno,5
9164,Sikeston Memorial Municipal Airport,Sikeston,-6
9175,Tetiaroa Airport,Tetiaroa,-10
9178,Floyd Bennett Memorial Airport,Queensbury,-5
9179,Saratoga County Airport,Ballston Spa,-5
9182,Crystal River Airport,Crystal River,-5
9183,Martin State Airport,Baltimore,-5
9184,Lincoln Regional Karl Harder Field,Lincoln,-8
9185,Fostoria Metropolitan Airport,Fostoria,-5
9186,Eastern Slopes Regional Airport,Fryeburg,-5
9187,Coral Creek Airport,Placida,-5
9188,Lakefront Airport,New Orleans,-6
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,-8
9190,Beaumont Municipal Airport,Beaumont,-6
9191,Vermilion Regional Airport,Danville,-6
9193,Coonabarabran Airport,Coonabarabran,10
9199,Space Coast Regional Airport,Titusville,-5
9205,Bumi Airport,Bumi Hills,2
9207,Warnervale Airport,Warnervale Airport,10
9215,Bouarfa Airport,Bouarfa,0
9218,Nyeri Airport,NYERI,3
9225,Andrau Airpark,Houston,-6
9226,Flying Cloud Airport,Eden Prairie,-6
9227,Likoma Island Airport,Likoma Island,2
9228,Johnson County Executive Airport,Olathe,-6
9229,Sigiriya Air Force Base,Sigiriya,5.5
